close,epoch,high,low,open,time
2106.55,1741212000,2106.67,2046.57,2048.06,2025-03-05 22:00:00+00:00
2125.94,1741215600,2140.23,2101.5,2106.97,2025-03-05 23:00:00+00:00
2111.23,1741219200,2131.2,2089.77,2125.31,2025-03-06 00:00:00+00:00
2094.38,1741222800,2132.5,2090.13,2110.72,2025-03-06 01:00:00+00:00
2048.07,1741226400,2100.17,2045.16,2094.52,2025-03-06 02:00:00+00:00
2046.38,1741230000,2063.23,2038.7,2048.35,2025-03-06 03:00:00+00:00
2051.82,1741233600,2059.55,2033.29,2046.66,2025-03-06 04:00:00+00:00
2024.8,1741237200,2058.23,2021.62,2051.38,2025-03-06 05:00:00+00:00
2025.83,1741240800,2026.22,2014.02,2025.2,2025-03-06 06:00:00+00:00
2027.03,1741244400,2039.14,2012.03,2026.4,2025-03-06 07:00:00+00:00
2025.13,1741248000,2032.45,2004.58,2027.15,2025-03-06 08:00:00+00:00
2003.44,1741251600,2035.06,2003.18,2025.46,2025-03-06 09:00:00+00:00
2028.61,1741255200,2028.71,1975.41,2003.7,2025-03-06 10:00:00+00:00
1998.49,1741258800,2033.92,1993.07,2029.28,2025-03-06 11:00:00+00:00
1978.88,1741262400,2005.07,1971.4,1997.22,2025-03-06 12:00:00+00:00
1958.19,1741266000,1984.68,1955.88,1979.58,2025-03-06 13:00:00+00:00
1968.0,1741269600,1976.58,1947.53,1957.92,2025-03-06 14:00:00+00:00
2001.79,1741273200,2001.79,1967.97,1967.97,2025-03-06 15:00:00+00:00
2026.15,1741276800,2026.91,1981.32,2001.6,2025-03-06 16:00:00+00:00
2026.69,1741280400,2041.01,2017.58,2026.29,2025-03-06 17:00:00+00:00
2041.89,1741284000,2048.35,2020.83,2027.64,2025-03-06 18:00:00+00:00
2047.53,1741287600,2085.25,2041.75,2042.52,2025-03-06 19:00:00+00:00
2023.55,1741291200,2048.25,2023.55,2047.64,2025-03-06 20:00:00+00:00
2039.53,1741294800,2042.01,2012.39,2023.02,2025-03-06 21:00:00+00:00
2046.67,1741298400,2054.4,2030.72,2040.11,2025-03-06 22:00:00+00:00
2095.43,1741302000,2095.87,2046.22,2047.48,2025-03-06 23:00:00+00:00
2104.51,1741305600,2121.56,2092.3,2095.65,2025-03-07 00:00:00+00:00
2088.77,1741309200,2109.47,2070.7,2103.68,2025-03-07 01:00:00+00:00
2096.42,1741312800,2101.8,2076.35,2088.69,2025-03-07 02:00:00+00:00
2050.95,1741316400,2096.97,2045.37,2096.58,2025-03-07 03:00:00+00:00
2033.68,1741320000,2061.88,2030.62,2051.23,2025-03-07 04:00:00+00:00
2044.12,1741323600,2048.82,2019.87,2034.19,2025-03-07 05:00:00+00:00
2072.71,1741327200,2075.87,2031.48,2044.79,2025-03-07 06:00:00+00:00
2116.3,1741330800,2130.02,2055.41,2072.89,2025-03-07 07:00:00+00:00
2111.66,1741334400,2119.88,2078.28,2115.89,2025-03-07 08:00:00+00:00
2076.82,1741338000,2120.76,2069.07,2111.38,2025-03-07 09:00:00+00:00
2121.89,1741341600,2123.32,2063.88,2077.23,2025-03-07 10:00:00+00:00
2114.97,1741345200,2139.49,2107.94,2121.61,2025-03-07 11:00:00+00:00
2090.0,1741348800,2117.33,2078.69,2113.95,2025-03-07 12:00:00+00:00
2105.27,1741352400,2120.15,2085.44,2089.88,2025-03-07 13:00:00+00:00
2096.67,1741356000,2115.86,2095.78,2106.23,2025-03-07 14:00:00+00:00
2100.76,1741359600,2109.79,2064.5,2096.66,2025-03-07 15:00:00+00:00
2117.71,1741363200,2121.28,2095.07,2100.3,2025-03-07 16:00:00+00:00
2137.12,1741366800,2139.02,2109.07,2117.47,2025-03-07 17:00:00+00:00
2151.13,1741370400,2157.53,2133.57,2137.62,2025-03-07 18:00:00+00:00
2151.82,1741374000,2167.11,2143.26,2151.56,2025-03-07 19:00:00+00:00
2162.98,1741377600,2165.78,2138.56,2150.93,2025-03-07 20:00:00+00:00
2144.22,1741381200,2183.72,2133.6,2162.47,2025-03-07 21:00:00+00:00
2131.45,1741384800,2150.4,2128.47,2143.26,2025-03-07 22:00:00+00:00
2128.89,1741388400,2155.07,2123.64,2132.04,2025-03-07 23:00:00+00:00
2106.95,1741392000,2142.26,2091.68,2128.88,2025-03-08 00:00:00+00:00
2077.19,1741395600,2108.31,2074.12,2106.45,2025-03-08 01:00:00+00:00
2046.5,1741399200,2079.91,2036.58,2077.93,2025-03-08 02:00:00+00:00
2074.49,1741402800,2079.78,2040.88,2047.25,2025-03-08 03:00:00+00:00
2065.33,1741406400,2091.7,2053.93,2074.31,2025-03-08 04:00:00+00:00
2055.85,1741410000,2069.31,2041.52,2065.32,2025-03-08 05:00:00+00:00
2088.03,1741413600,2102.51,2052.35,2056.41,2025-03-08 06:00:00+00:00
2088.21,1741417200,2113.58,2081.05,2087.43,2025-03-08 07:00:00+00:00
2115.53,1741420800,2119.69,2087.36,2088.13,2025-03-08 08:00:00+00:00
2104.12,1741424400,2115.33,2068.21,2114.22,2025-03-08 09:00:00+00:00
2087.69,1741428000,2104.26,2074.23,2104.26,2025-03-08 10:00:00+00:00
2069.3,1741431600,2089.59,2066.86,2088.16,2025-03-08 11:00:00+00:00
2038.09,1741435200,2068.87,2031.27,2068.87,2025-03-08 12:00:00+00:00
2048.43,1741438800,2051.87,2033.2,2038.44,2025-03-08 13:00:00+00:00
2019.71,1741442400,2049.59,2016.99,2047.97,2025-03-08 14:00:00+00:00
2019.91,1741446000,2024.4,2005.46,2019.12,2025-03-08 15:00:00+00:00
2026.77,1741449600,2030.59,2002.08,2019.72,2025-03-08 16:00:00+00:00
2037.32,1741453200,2049.47,2019.48,2026.78,2025-03-08 17:00:00+00:00
2021.23,1741456800,2038.98,2005.74,2037.21,2025-03-08 18:00:00+00:00
2021.27,1741460400,2038.37,2012.35,2021.1,2025-03-08 19:00:00+00:00
2017.14,1741464000,2034.64,2009.29,2021.21,2025-03-08 20:00:00+00:00
2037.48,1741467600,2058.37,2015.34,2016.58,2025-03-08 21:00:00+00:00
1976.29,1741471200,2041.0,1974.99,2036.94,2025-03-08 22:00:00+00:00
2006.81,1741474800,2014.86,1975.39,1976.93,2025-03-08 23:00:00+00:00
1995.96,1741478400,2020.85,1986.84,2006.95,2025-03-09 00:00:00+00:00
2009.75,1741482000,2014.47,1990.65,1995.8,2025-03-09 01:00:00+00:00
2008.76,1741485600,2015.92,1988.44,2009.14,2025-03-09 02:00:00+00:00
1978.68,1741489200,2015.23,1978.68,2008.4,2025-03-09 03:00:00+00:00
1972.19,1741492800,1991.42,1959.19,1979.31,2025-03-09 04:00:00+00:00
2007.5,1741496400,2007.5,1965.88,1972.87,2025-03-09 05:00:00+00:00
2037.22,1741500000,2044.47,1999.49,2007.56,2025-03-09 06:00:00+00:00
2065.11,1741503600,2065.33,2030.62,2036.94,2025-03-09 07:00:00+00:00
2057.2,1741507200,2077.81,2044.15,2065.39,2025-03-09 08:00:00+00:00
2024.91,1741510800,2061.65,2023.67,2056.56,2025-03-09 09:00:00+00:00
2025.62,1741514400,2029.77,2011.24,2024.76,2025-03-09 10:00:00+00:00
2017.56,1741518000,2056.34,2015.87,2025.57,2025-03-09 11:00:00+00:00
2016.9,1741521600,2035.95,2001.31,2017.48,2025-03-09 12:00:00+00:00
2063.82,1741525200,2071.05,2010.19,2016.48,2025-03-09 13:00:00+00:00
2037.31,1741528800,2072.09,2037.31,2064.11,2025-03-09 14:00:00+00:00
2002.51,1741532400,2043.22,1999.96,2037.36,2025-03-09 15:00:00+00:00
2031.59,1741536000,2035.31,1990.42,2001.9,2025-03-09 16:00:00+00:00
2045.91,1741539600,2064.99,2029.4,2031.08,2025-03-09 17:00:00+00:00
2078.99,1741543200,2081.0,2040.46,2045.9,2025-03-09 18:00:00+00:00
2072.48,1741546800,2086.88,2063.19,2079.45,2025-03-09 19:00:00+00:00
2080.54,1741550400,2103.22,2069.45,2072.39,2025-03-09 20:00:00+00:00
2069.43,1741554000,2094.64,2060.61,2079.86,2025-03-09 21:00:00+00:00
2080.29,1741557600,2085.1,2059.63,2069.91,2025-03-09 22:00:00+00:00
2096.93,1741561200,2105.68,2076.71,2080.41,2025-03-09 23:00:00+00:00
2117.64,1741564800,2119.51,2090.11,2098.07,2025-03-10 00:00:00+00:00
2163.3,1741568400,2170.94,2114.04,2118.31,2025-03-10 01:00:00+00:00
2170.36,1741572000,2186.97,2151.2,2163.27,2025-03-10 02:00:00+00:00
2135.06,1741575600,2174.49,2134.89,2170.58,2025-03-10 03:00:00+00:00
2123.95,1741579200,2143.54,2109.52,2135.51,2025-03-10 04:00:00+00:00
2081.63,1741582800,2125.94,2077.79,2124.1,2025-03-10 05:00:00+00:00
2044.47,1741586400,2081.09,2035.96,2080.27,2025-03-10 06:00:00+00:00
2022.99,1741590000,2051.0,2012.79,2044.24,2025-03-10 07:00:00+00:00
2042.94,1741593600,2052.42,2020.03,2022.37,2025-03-10 08:00:00+00:00
2056.83,1741597200,2064.58,2036.47,2042.04,2025-03-10 09:00:00+00:00
2067.91,1741600800,2074.83,2047.96,2056.24,2025-03-10 10:00:00+00:00
2124.37,1741604400,2124.81,2061.62,2067.36,2025-03-10 11:00:00+00:00
2097.15,1741608000,2141.96,2092.83,2124.85,2025-03-10 12:00:00+00:00
2119.79,1741611600,2122.82,2089.72,2096.89,2025-03-10 13:00:00+00:00
2121.72,1741615200,2139.54,2102.92,2119.28,2025-03-10 14:00:00+00:00
2141.55,1741618800,2166.41,2118.04,2122.35,2025-03-10 15:00:00+00:00
2128.77,1741622400,2156.34,2112.2,2141.0,2025-03-10 16:00:00+00:00
2155.22,1741626000,2157.33,2114.19,2128.48,2025-03-10 17:00:00+00:00
2181.88,1741629600,2194.37,2149.53,2154.36,2025-03-10 18:00:00+00:00
2193.26,1741633200,2197.43,2169.6,2181.52,2025-03-10 19:00:00+00:00
2224.9,1741636800,2226.8,2183.3,2193.48,2025-03-10 20:00:00+00:00
2229.91,1741640400,2235.51,2217.4,2225.31,2025-03-10 21:00:00+00:00
2210.0,1741644000,2241.01,2206.41,2230.21,2025-03-10 22:00:00+00:00
2231.9,1741647600,2261.71,2208.33,2209.21,2025-03-10 23:00:00+00:00
2209.09,1741651200,2241.74,2208.31,2231.85,2025-03-11 00:00:00+00:00
2155.72,1741654800,2212.1,2154.65,2209.6,2025-03-11 01:00:00+00:00
2174.36,1741658400,2178.83,2146.74,2156.53,2025-03-11 02:00:00+00:00
2148.46,1741662000,2182.99,2147.07,2175.58,2025-03-11 03:00:00+00:00
2158.48,1741665600,2176.33,2145.23,2148.4,2025-03-11 04:00:00+00:00
2138.19,1741669200,2172.37,2136.84,2158.44,2025-03-11 05:00:00+00:00
2117.85,1741672800,2142.99,2113.46,2138.87,2025-03-11 06:00:00+00:00
2112.28,1741676400,2121.24,2099.29,2117.4,2025-03-11 07:00:00+00:00
2133.58,1741680000,2145.37,2103.27,2111.35,2025-03-11 08:00:00+00:00
2145.67,1741683600,2156.21,2132.81,2133.16,2025-03-11 09:00:00+00:00
2135.94,1741687200,2150.42,2124.39,2145.77,2025-03-11 10:00:00+00:00
2138.38,1741690800,2154.93,2134.69,2136.34,2025-03-11 11:00:00+00:00
2126.99,1741694400,2153.13,2126.3,2137.83,2025-03-11 12:00:00+00:00
2117.02,1741698000,2128.74,2109.32,2126.27,2025-03-11 13:00:00+00:00
2122.61,1741701600,2147.98,2109.33,2116.18,2025-03-11 14:00:00+00:00
2125.6,1741705200,2138.01,2118.08,2122.41,2025-03-11 15:00:00+00:00
2083.19,1741708800,2129.19,2079.91,2125.44,2025-03-11 16:00:00+00:00
2081.61,1741712400,2092.53,2066.49,2082.5,2025-03-11 17:00:00+00:00
2108.11,1741716000,2110.1,2068.33,2081.3,2025-03-11 18:00:00+00:00
2075.67,1741719600,2117.73,2057.24,2107.17,2025-03-11 19:00:00+00:00
2094.41,1741723200,2099.83,2073.56,2076.26,2025-03-11 20:00:00+00:00
2105.38,1741726800,2131.32,2092.88,2094.54,2025-03-11 21:00:00+00:00
2063.63,1741730400,2117.69,2063.63,2105.25,2025-03-11 22:00:00+00:00
2113.26,1741734000,2116.86,2059.1,2062.98,2025-03-11 23:00:00+00:00
2106.32,1741737600,2123.96,2099.55,2113.37,2025-03-12 00:00:00+00:00
2095.45,1741741200,2117.32,2081.97,2106.34,2025-03-12 01:00:00+00:00
2106.0,1741744800,2113.47,2085.89,2095.18,2025-03-12 02:00:00+00:00
2114.84,1741748400,2125.54,2090.2,2106.66,2025-03-12 03:00:00+00:00
2078.76,1741752000,2130.31,2073.21,2114.64,2025-03-12 04:00:00+00:00
2123.42,1741755600,2124.67,2077.85,2078.66,2025-03-12 05:00:00+00:00
2105.6,1741759200,2123.73,2101.46,2123.73,2025-03-12 06:00:00+00:00
2085.76,1741762800,2116.5,2078.57,2106.74,2025-03-12 07:00:00+00:00
2068.35,1741766400,2106.91,2067.8,2085.39,2025-03-12 08:00:00+00:00
2055.31,1741770000,2077.88,2047.04,2069.22,2025-03-12 09:00:00+00:00
2025.43,1741773600,2056.58,2009.41,2055.32,2025-03-12 10:00:00+00:00
2069.84,1741777200,2073.36,2025.59,2025.93,2025-03-12 11:00:00+00:00
2074.6,1741780800,2074.79,2043.78,2069.23,2025-03-12 12:00:00+00:00
2070.17,1741784400,2092.04,2062.76,2074.66,2025-03-12 13:00:00+00:00
2052.26,1741788000,2075.8,2051.54,2069.84,2025-03-12 14:00:00+00:00
2038.03,1741791600,2073.61,2034.58,2052.38,2025-03-12 15:00:00+00:00
2038.76,1741795200,2065.05,2030.87,2038.08,2025-03-12 16:00:00+00:00
1973.5,1741798800,2040.44,1972.37,2038.58,2025-03-12 17:00:00+00:00
1993.22,1741802400,2001.97,1966.74,1973.62,2025-03-12 18:00:00+00:00
2003.45,1741806000,2014.31,1989.56,1994.06,2025-03-12 19:00:00+00:00
1990.88,1741809600,2017.19,1985.45,2003.59,2025-03-12 20:00:00+00:00
1983.46,1741813200,2005.92,1978.47,1990.48,2025-03-12 21:00:00+00:00
2026.81,1741816800,2028.65,1982.75,1983.65,2025-03-12 22:00:00+00:00
2019.92,1741820400,2042.67,2007.3,2027.31,2025-03-12 23:00:00+00:00
2019.82,1741824000,2030.62,2004.46,2019.47,2025-03-13 00:00:00+00:00
2015.87,1741827600,2030.25,2008.82,2020.29,2025-03-13 01:00:00+00:00
1996.96,1741831200,2022.77,1984.1,2015.18,2025-03-13 02:00:00+00:00
1944.75,1741834800,1998.44,1941.65,1996.59,2025-03-13 03:00:00+00:00
1939.15,1741838400,1957.02,1931.02,1944.06,2025-03-13 04:00:00+00:00
1910.35,1741842000,1943.16,1907.21,1939.97,2025-03-13 05:00:00+00:00
1913.74,1741845600,1922.0,1894.14,1910.07,2025-03-13 06:00:00+00:00
1927.75,1741849200,1937.33,1904.93,1913.12,2025-03-13 07:00:00+00:00
1932.27,1741852800,1944.39,1918.8,1927.77,2025-03-13 08:00:00+00:00
1920.04,1741856400,1943.87,1913.99,1932.63,2025-03-13 09:00:00+00:00
1925.8,1741860000,1946.81,1914.68,1920.08,2025-03-13 10:00:00+00:00
1937.91,1741863600,1940.35,1914.65,1926.1,2025-03-13 11:00:00+00:00
1944.61,1741867200,1950.18,1932.37,1937.11,2025-03-13 12:00:00+00:00
1952.19,1741870800,1957.44,1933.35,1944.23,2025-03-13 13:00:00+00:00
1936.12,1741874400,1958.58,1920.39,1951.62,2025-03-13 14:00:00+00:00
1929.92,1741878000,1944.76,1925.35,1936.34,2025-03-13 15:00:00+00:00
1939.61,1741881600,1939.95,1916.11,1929.67,2025-03-13 16:00:00+00:00
1938.57,1741885200,1952.08,1927.35,1940.49,2025-03-13 17:00:00+00:00
1971.95,1741888800,1976.48,1935.3,1937.79,2025-03-13 18:00:00+00:00
1949.06,1741892400,1975.63,1947.43,1972.14,2025-03-13 19:00:00+00:00
1919.61,1741896000,1967.36,1916.11,1948.45,2025-03-13 20:00:00+00:00
1941.54,1741899600,1947.76,1914.1,1920.05,2025-03-13 21:00:00+00:00
1933.48,1741903200,1958.86,1930.15,1942.43,2025-03-13 22:00:00+00:00
1897.55,1741906800,1935.31,1878.16,1933.88,2025-03-13 23:00:00+00:00
1920.58,1741910400,1926.11,1894.73,1897.54,2025-03-14 00:00:00+00:00
1935.57,1741914000,1955.07,1919.88,1919.99,2025-03-14 01:00:00+00:00
1966.24,1741917600,1969.59,1925.76,1935.53,2025-03-14 02:00:00+00:00
1933.55,1741921200,1971.32,1933.11,1965.38,2025-03-14 03:00:00+00:00
1926.65,1741924800,1942.77,1921.63,1933.54,2025-03-14 04:00:00+00:00
1924.51,1741928400,1947.18,1921.18,1926.12,2025-03-14 05:00:00+00:00
1920.04,1741932000,1940.87,1915.81,1924.38,2025-03-14 06:00:00+00:00
1940.42,1741935600,1946.17,1906.11,1919.82,2025-03-14 07:00:00+00:00
1933.58,1741939200,1955.88,1920.5,1940.29,2025-03-14 08:00:00+00:00
1940.42,1741942800,1947.36,1921.77,1933.64,2025-03-14 09:00:00+00:00
1930.11,1741946400,1946.47,1907.44,1940.91,2025-03-14 10:00:00+00:00
1898.03,1741950000,1930.09,1892.18,1930.09,2025-03-14 11:00:00+00:00
1915.54,1741953600,1924.87,1893.52,1897.99,2025-03-14 12:00:00+00:00
1908.98,1741957200,1924.36,1906.09,1915.67,2025-03-14 13:00:00+00:00
1881.5,1741960800,1923.18,1870.74,1908.72,2025-03-14 14:00:00+00:00
1851.66,1741964400,1888.8,1851.66,1881.09,2025-03-14 15:00:00+00:00
1836.4,1741968000,1856.4,1833.01,1851.81,2025-03-14 16:00:00+00:00
1830.65,1741971600,1842.09,1818.44,1835.74,2025-03-14 17:00:00+00:00
1806.57,1741975200,1858.35,1803.26,1830.57,2025-03-14 18:00:00+00:00
1805.21,1741978800,1810.24,1791.07,1805.69,2025-03-14 19:00:00+00:00
1816.41,1741982400,1822.54,1793.53,1804.94,2025-03-14 20:00:00+00:00
1810.62,1741986000,1822.64,1801.06,1816.62,2025-03-14 21:00:00+00:00
1789.48,1741989600,1814.82,1783.44,1811.41,2025-03-14 22:00:00+00:00
1785.58,1741993200,1792.89,1768.62,1788.65,2025-03-14 23:00:00+00:00
1788.66,1741996800,1793.29,1766.69,1785.49,2025-03-15 00:00:00+00:00
1811.36,1742000400,1814.9,1787.68,1787.94,2025-03-15 01:00:00+00:00
1805.56,1742004000,1817.96,1795.18,1811.47,2025-03-15 02:00:00+00:00
1825.23,1742007600,1832.05,1793.16,1805.41,2025-03-15 03:00:00+00:00
1837.71,1742011200,1837.71,1797.49,1824.61,2025-03-15 04:00:00+00:00
1825.76,1742014800,1845.05,1819.45,1837.72,2025-03-15 05:00:00+00:00
1855.02,1742018400,1869.69,1824.06,1824.79,2025-03-15 06:00:00+00:00
1840.59,1742022000,1855.43,1834.8,1854.98,2025-03-15 07:00:00+00:00
1828.57,1742025600,1849.77,1821.55,1840.9,2025-03-15 08:00:00+00:00
1833.88,1742029200,1839.55,1817.36,1828.7,2025-03-15 09:00:00+00:00
1812.39,1742032800,1852.86,1812.39,1834.29,2025-03-15 10:00:00+00:00
1824.46,1742036400,1827.74,1804.0,1812.44,2025-03-15 11:00:00+00:00
1805.59,1742040000,1834.34,1802.33,1824.97,2025-03-15 12:00:00+00:00
1816.65,1742043600,1822.85,1802.12,1805.17,2025-03-15 13:00:00+00:00
1851.6,1742047200,1856.59,1814.44,1817.02,2025-03-15 14:00:00+00:00
1855.01,1742050800,1856.22,1834.75,1850.97,2025-03-15 15:00:00+00:00
1850.2,1742054400,1864.01,1836.75,1855.49,2025-03-15 16:00:00+00:00
1879.58,1742058000,1884.53,1849.98,1850.16,2025-03-15 17:00:00+00:00
1863.36,1742061600,1882.95,1858.5,1879.06,2025-03-15 18:00:00+00:00
1870.47,1742065200,1875.08,1853.93,1863.37,2025-03-15 19:00:00+00:00
1867.42,1742068800,1879.93,1851.17,1870.2,2025-03-15 20:00:00+00:00
1872.16,1742072400,1883.54,1854.22,1867.53,2025-03-15 21:00:00+00:00
1845.64,1742076000,1880.23,1842.36,1871.77,2025-03-15 22:00:00+00:00
1828.56,1742079600,1848.52,1827.27,1845.71,2025-03-15 23:00:00+00:00
1845.43,1742083200,1854.11,1822.79,1828.75,2025-03-16 00:00:00+00:00
1862.11,1742086800,1863.01,1841.34,1845.72,2025-03-16 01:00:00+00:00
1880.84,1742090400,1895.57,1852.23,1862.22,2025-03-16 02:00:00+00:00
1898.23,1742094000,1899.23,1870.09,1881.01,2025-03-16 03:00:00+00:00
1902.11,1742097600,1907.23,1883.1,1898.27,2025-03-16 04:00:00+00:00
1907.03,1742101200,1913.42,1884.67,1901.89,2025-03-16 05:00:00+00:00
1879.81,1742104800,1915.17,1877.68,1907.36,2025-03-16 06:00:00+00:00
1816.52,1742108400,1881.21,1814.53,1879.1,2025-03-16 07:00:00+00:00
1812.05,1742112000,1821.82,1805.64,1816.92,2025-03-16 08:00:00+00:00
1843.29,1742115600,1850.27,1809.06,1812.66,2025-03-16 09:00:00+00:00
1856.51,1742119200,1872.13,1829.72,1843.46,2025-03-16 10:00:00+00:00
1899.44,1742122800,1901.66,1854.0,1856.26,2025-03-16 11:00:00+00:00
1881.16,1742126400,1903.91,1879.79,1898.56,2025-03-16 12:00:00+00:00
1897.42,1742130000,1911.33,1879.22,1881.74,2025-03-16 13:00:00+00:00
1921.35,1742133600,1921.54,1884.76,1897.13,2025-03-16 14:00:00+00:00
1905.68,1742137200,1931.61,1904.01,1920.95,2025-03-16 15:00:00+00:00
1902.53,1742140800,1911.06,1882.59,1905.87,2025-03-16 16:00:00+00:00
1922.62,1742144400,1937.11,1891.38,1902.33,2025-03-16 17:00:00+00:00
1861.63,1742148000,1923.55,1858.73,1923.05,2025-03-16 18:00:00+00:00
1856.41,1742151600,1865.11,1825.88,1860.92,2025-03-16 19:00:00+00:00
1851.52,1742155200,1856.91,1831.98,1856.6,2025-03-16 20:00:00+00:00
1833.62,1742158800,1860.28,1823.32,1850.65,2025-03-16 21:00:00+00:00
1829.87,1742162400,1849.27,1821.76,1833.69,2025-03-16 22:00:00+00:00
1852.3,1742166000,1858.57,1828.25,1828.9,2025-03-16 23:00:00+00:00
1836.14,1742169600,1853.81,1824.68,1852.62,2025-03-17 00:00:00+00:00
1805.35,1742173200,1838.86,1791.82,1836.33,2025-03-17 01:00:00+00:00
1795.86,1742176800,1811.76,1788.68,1805.18,2025-03-17 02:00:00+00:00
1808.12,1742180400,1818.2,1788.81,1794.97,2025-03-17 03:00:00+00:00
1817.72,1742184000,1833.69,1805.0,1807.78,2025-03-17 04:00:00+00:00
1800.85,1742187600,1821.84,1799.76,1818.14,2025-03-17 05:00:00+00:00
1781.52,1742191200,1801.89,1778.99,1800.41,2025-03-17 06:00:00+00:00
1780.85,1742194800,1804.22,1779.91,1781.37,2025-03-17 07:00:00+00:00
1792.08,1742198400,1802.57,1775.34,1780.84,2025-03-17 08:00:00+00:00
1775.08,1742202000,1791.71,1769.98,1791.64,2025-03-17 09:00:00+00:00
1777.35,1742205600,1794.2,1770.7,1774.47,2025-03-17 10:00:00+00:00
1772.84,1742209200,1781.69,1756.89,1777.09,2025-03-17 11:00:00+00:00
1752.64,1742212800,1780.74,1750.75,1772.62,2025-03-17 12:00:00+00:00
1743.64,1742216400,1759.21,1740.63,1751.39,2025-03-17 13:00:00+00:00
1747.55,1742220000,1754.12,1735.5,1744.05,2025-03-17 14:00:00+00:00
1772.14,1742223600,1779.93,1745.28,1747.75,2025-03-17 15:00:00+00:00
1748.98,1742227200,1773.87,1748.12,1771.93,2025-03-17 16:00:00+00:00
1739.78,1742230800,1754.89,1726.07,1749.69,2025-03-17 17:00:00+00:00
1764.53,1742234400,1768.45,1739.64,1739.93,2025-03-17 18:00:00+00:00
1738.89,1742238000,1771.16,1737.56,1765.37,2025-03-17 19:00:00+00:00
1753.98,1742241600,1767.38,1737.82,1739.2,2025-03-17 20:00:00+00:00
1783.47,1742245200,1784.08,1747.94,1752.85,2025-03-17 21:00:00+00:00
1751.62,1742248800,1784.85,1743.22,1783.88,2025-03-17 22:00:00+00:00
1780.74,1742252400,1788.28,1751.53,1751.98,2025-03-17 23:00:00+00:00
1779.29,1742256000,1786.01,1771.45,1780.27,2025-03-18 00:00:00+00:00
1791.31,1742259600,1793.5,1765.39,1779.0,2025-03-18 01:00:00+00:00
1781.81,1742263200,1790.47,1767.8,1790.47,2025-03-18 02:00:00+00:00
1768.07,1742266800,1791.08,1759.11,1781.66,2025-03-18 03:00:00+00:00
1776.92,1742270400,1777.98,1754.03,1768.23,2025-03-18 04:00:00+00:00
1792.8,1742274000,1799.87,1763.73,1776.45,2025-03-18 05:00:00+00:00
1805.91,1742277600,1807.52,1787.13,1793.21,2025-03-18 06:00:00+00:00
1814.82,1742281200,1816.24,1792.71,1806.44,2025-03-18 07:00:00+00:00
1775.59,1742284800,1814.14,1772.1,1814.14,2025-03-18 08:00:00+00:00
1770.79,1742288400,1783.38,1761.16,1775.79,2025-03-18 09:00:00+00:00
1800.67,1742292000,1811.51,1767.34,1770.8,2025-03-18 10:00:00+00:00
1773.62,1742295600,1801.33,1756.88,1800.6,2025-03-18 11:00:00+00:00
1799.89,1742299200,1805.92,1771.34,1773.69,2025-03-18 12:00:00+00:00
1821.15,1742302800,1821.34,1786.35,1798.58,2025-03-18 13:00:00+00:00
1824.69,1742306400,1847.39,1815.74,1820.77,2025-03-18 14:00:00+00:00
1832.31,1742310000,1832.65,1806.35,1825.16,2025-03-18 15:00:00+00:00
1854.42,1742313600,1857.93,1831.99,1832.5,2025-03-18 16:00:00+00:00
1859.64,1742317200,1866.66,1850.31,1854.51,2025-03-18 17:00:00+00:00
1865.86,1742320800,1877.37,1851.54,1859.6,2025-03-18 18:00:00+00:00
1846.89,1742324400,1867.28,1845.94,1865.92,2025-03-18 19:00:00+00:00
1819.2,1742328000,1854.73,1815.71,1846.28,2025-03-18 20:00:00+00:00
1799.84,1742331600,1820.55,1794.34,1819.08,2025-03-18 21:00:00+00:00
1786.33,1742335200,1805.81,1770.21,1800.12,2025-03-18 22:00:00+00:00
1793.15,1742338800,1804.15,1786.81,1786.81,2025-03-18 23:00:00+00:00
1783.2,1742342400,1806.96,1783.2,1793.11,2025-03-19 00:00:00+00:00
1842.04,1742346000,1842.68,1780.18,1782.71,2025-03-19 01:00:00+00:00
1838.57,1742349600,1843.78,1824.69,1842.16,2025-03-19 02:00:00+00:00
1827.98,1742353200,1840.5,1810.65,1838.98,2025-03-19 03:00:00+00:00
1836.53,1742356800,1853.0,1826.38,1826.91,2025-03-19 04:00:00+00:00
1858.63,1742360400,1866.59,1834.9,1836.15,2025-03-19 05:00:00+00:00
1900.9,1742364000,1903.1,1859.23,1859.23,2025-03-19 06:00:00+00:00
1928.65,1742367600,1935.32,1887.56,1900.61,2025-03-19 07:00:00+00:00
1978.64,1742371200,1984.16,1926.1,1927.79,2025-03-19 08:00:00+00:00
1967.01,1742374800,1986.73,1964.28,1978.9,2025-03-19 09:00:00+00:00
1981.04,1742378400,1987.45,1964.06,1967.82,2025-03-19 10:00:00+00:00
1959.95,1742382000,1993.27,1957.19,1981.18,2025-03-19 11:00:00+00:00
1970.55,1742385600,1990.71,1960.7,1960.7,2025-03-19 12:00:00+00:00
1975.2,1742389200,1980.78,1958.25,1969.93,2025-03-19 13:00:00+00:00
1974.39,1742392800,1986.31,1966.74,1975.98,2025-03-19 14:00:00+00:00
1981.38,1742396400,1993.61,1962.57,1974.02,2025-03-19 15:00:00+00:00
1981.16,1742400000,1994.59,1967.74,1980.76,2025-03-19 16:00:00+00:00
1977.25,1742403600,1994.09,1969.41,1981.02,2025-03-19 17:00:00+00:00
1968.85,1742407200,1986.86,1958.61,1977.9,2025-03-19 18:00:00+00:00
